"RwID","SOATO_U","UKRNAME","RUSNAME","ENGNAME","SETTLTYPE","ZONE","NewFittedZone","REGION","DISTRICT","c25_gr1"
20685,"6520981504","Костромка","Костромка","Kostromka","село",0,0,"Херсонська","Великоолександрiвський",6.73
20686,"5125255403","Весела Балка","Веселая Балка","Vesela Balka","село",0,0,"Одеська","Фрунзiвський",6.42
20687,"5121282005","Чижове","Чижево","Chyzhove","село",0,0,"Одеська","Березiвський",7.62
20688,"4824285002","Корчине","Корчино","Korchyne","село",0,0,"Миколаївська","Миколаївський",9.74
20689,"2320684501","Новопетрівка","Новопетровка","Novopetrivka","село",0,0,"Запорiзька","Бердянський",2.4
20690,"6521282202","Середнє","Среднее","Serednie","село",0,0,"Херсонська","Великолепетиський",4.68
20691,"5125255407","Дружелюбівка","Дружелюбовка","Druzheliubivka","село",0,0,"Одеська","Фрунзiвський",6.23
20692,"2323080404","Свободне","Свободное","Svobodne","село",0,0,"Запорiзька","Мелiтопольський",3.3
20693,"4820683404","Новомар'ївка","Новомарьевка","Novomar'ivka","село",0,0,"Миколаївська","Баштанський",9.18
20694,"6520983701","Нова Кубань","Новая Кубань","Nova Kuban'","село",0,0,"Херсонська","Великоолександрiвський",5.85
20695,"5121282001","Заводівка","Заводовка","Zavodivka","село",0,0,"Одеська","Березiвський",7.86
20696,"6520983703","Стариця","Старица","Starytsia","село",0,0,"Херсонська","Великоолександрiвський",6.13
20697,"4824285003","Новоюр'ївка","Новоюрьевка","Novoiur'ivka","село",0,0,"Миколаївська","Миколаївський",9.67
20698,"2323085101","Терпіння","Терпенье","Terpinnia","село",0,0,"Запорiзька","Мелiтопольський",3.8
20699,"","Веселий Кут","","","",0,0,"","",6
20700,"","Галупiв","","","",0,0,"","",6.71
20701,"5125280903","Богданове Перше","Богданово Первое","Bohdanove Pershe","село",0,0,"Одеська","Фрунзiвський",6.62
20702,"6521281102","Костянтинівка","Константиновка","Kostiantynivka","село",0,0,"Херсонська","Великолепетиський",4.42
20703,"6520980505","Новогреднєве","Новогреднево","Novohrednieve","село",0,0,"Херсонська","Великоолександрiвський",7.75
20704,"2323082404","Першотравневе","Першотравневое","Pershotravneve","село",0,0,"Запорiзька","Мелiтопольський",4.2
20705,"","Новокрасовське","","","",0,0,"","",6
20706,"5125481001","Жовтень","Жовтень","Zhovten'","село",0,0,"Одеська","Ширяївський",5.55
20707,"2324883403","Петрівка","Петровка","Petrivka","село",0,0,"Запорiзька","Приморський",3.5
20708,"4824284001","Степове","Степовое","Stepove","село",0,0,"Миколаївська","Миколаївський",10.05
20709,"4821783001","Новосвітлівка","Новосветловка","Novosvitlivka","село",0,0,"Миколаївська","Веселинiвський",9.31
20710,"2320680503","Трояни","Трояны","Troiany","село",0,0,"Запорiзька","Бердянський",2.4
20711,"2321286303","Веселе","Веселое","Vesele","село",0,0,"Запорiзька","Веселiвський",4.3
20712,"4824883205","Сільвестрівське","Сильвестровское","Sil'vestrivs'ke","село",0,0,"Миколаївська","Новоодеський",8.55
20713,"6520683602","Кошара","Кошара","Koshara","село",0,0,"Херсонська","Бериславський",5.7
20714,"2323080401","Астраханка","Астраханка","Astrakhanka","село",0,0,"Запорiзька","Мелiтопольський",3.4
20715,"5125484401","Орджонікідзе","Орджоникидзе","Ordzhonikidze","село",0,0,"Одеська","Ширяївський",5.5
20716,"5121280808","Роздол","Раздол","Rozdol","село",0,0,"Одеська","Березiвський",8.24
20717,"2323085103","Зарічне","Заречное","Zarichne","селище",0,0,"Запорiзька","Мелiтопольський",3.7
20718,"5121280403","Веселе","Веселое","Vesele","село",0,0,"Одеська","Березiвський",5.97
20719,"5121285601","Червоноармійське","Червоноармейское","Chervonoarmiis'ke","село",0,0,"Одеська","Березiвський",8.54
20720,"","Скоблик","","","",0,0,"","",8.55
20721,"2320684503","Старопетрівка","Старопетровка","Staropetrivka","село",0,0,"Запорiзька","Бердянський",2.5
20722,"2340484001","Нововасилівка","Нововасилевка","Novovasylivka","село",0,0,"Запорiзька","м.Бердянськ (мiськрада)",2.4
20723,"2324883401","Мануйлівка","Мануйловка","Manuilivka","село",0,0,"Запорiзька","Приморський",3.5
20724,"","Веселе","","","",0,0,"","",5.82
20725,"","Вовкiвське","","","",0,0,"","",6
20726,"5121280401","Анатолівка","Анатольевка","Anatolivka","село",0,0,"Одеська","Березiвський",6.16
20727,"2321281401","Зелений Гай","Зеленый Гай","Zelenyi Hai","село",0,0,"Запорiзька","Веселiвський",4.9
20728,"2324585101","Розівка","Розовка","Rozivka","село",0,0,"Запорiзька","Приазовський",3.3
20729,"6520955703","Новополтавка","Новополтавка","Novopoltavka","село",0,0,"Херсонська","Великоолександрiвський",7.75
20730,"2321281403","Красавич","Красавич","Krasavych","село",0,0,"Запорiзька","Веселiвський",4.8
20731,"4825782002","Новопавлівське","Новопавловское","Novopavlivs'ke","село",0,0,"Миколаївська","Снiгурiвський",8.13
20732,"5121284904","Рівне","Ровное","Rivne","село",0,0,"Одеська","Березiвський",6.46
20733,"6520980504","Мала Сейдеминуха","Малая Сейдеминуха","Mala Seidemynukha","село",0,0,"Херсонська","Великоолександрiвський",7.51
20734,"5125283803","Парканівка","Паркановка","Parkanivka","село",0,0,"Одеська","Фрунзiвський",8.48
20735,"5125284501","Росіянівка","Россияновка","Rosiianivka","село",0,0,"Одеська","Фрунзiвський",7.48
20736,"5125282501","Леніне","Ленино","Lenine","село",0,0,"Одеська","Фрунзiвський",5.92
